"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180"
"MattBarnes",5.06364,-1.04458322028953,5.2256,-1.01006912749142,5.47083,-0.916304537468807,5.483275,-0.910199326647569,5.660895,-0.808732759824521,5.67428,-0.799995860503341,5.71756,-0.770684133278727,5.9008,-0.629103398678911,5.949805,-0.586624868282598,5.997885,-0.543129834546337,6.048265,-0.495663421759503,6.138145,-0.405584307736993,6.26764,-0.255693351572292,6.28339,-0.236464889392248,6.347115,-0.158274791080266,6.36421,-0.137421826438137,6.377685,-0.121087874130227,6.453535,-0.0162957499792736,6.490335,0.040596891544366,6.53787,0.115219233916951,6.591815,0.195890412855446,6.60329,0.211877113738131,6.627135,0.24322862321557,6.654165,0.278490454889175,6.7102,0.352328035815486,6.71978,0.363895590303608,6.72469,0.369605166443606,6.73994,0.386210356767116,6.75588,0.401578333935316,6.7773,0.422626196148214,6.795965,0.440495245370029,6.80066,0.444663118378244,6.81144,0.453436634997449,6.81411,0.455404075513948,6.814165,0.455443653034458,6.85012,0.478702490043533,6.863145,0.485781630041364,6.886635,0.496621800382853,6.88762,0.497020513465652,6.90368,0.502866485300132,6.92039,0.507081685482801,6.933835,0.508975456611747,6.94597,0.509826781157948,6.949445,0.509955323687173,6.97945,0.509939262403475,7.008165,0.505258542060271,7.008175,0.505255569340044,7.05857,0.482476378836241,7.070855,0.475538240998076,7.12587,0.446643008642523,7.128325,0.445636024037891,7.14248,0.439298933538887,7.156635,0.431826260519452,7.1567,0.431789665528361,7.189755,0.411147595188595,7.21097,0.396570670178138,7.30349,0.339704055215986,7.31607,0.333093391585724,7.316235,0.333006105706055,7.34452,0.317828447546487,7.37069,0.303422408341446,7.445535,0.260508109991448,7.469105,0.246429118169971,7.514905,0.218030500479744,7.52551,0.211285578601168,7.54156,0.200973898290348,7.6713,0.114692638289272,7.696355,0.0978011384486191,7.74828,0.0624039161443955,7.766525,0.0497791675187035,7.87434,-0.0263971142238851,8.085865,-0.179766245083491,8.141605,-0.22008931181979,8.18584,-0.252141535925047,8.25078,-0.300014346699607,8.4831,-0.477542395895097,8.488625,-0.481854135966191,8.735265,-0.67635500352924,8.792825,-0.721915095736679,8.92155,-0.82460390383865,9.11055,-0.977407718446992,9.123045,-0.987542024123938,9.382745,-1.19700876492351,9.457665,-1.25646934866835,9.49432,-1.2853062669484,9.558255,-1.33539419047725,9.68982,-1.43817216452452,10.009795,-1.68663403009703,10.13339,-1.78209677870871,10.41525,-1.99889787684536
"MikeConley",4.65263,-0.743937056103304,4.70591,-0.712033354994536,4.75724,-0.682548259691757,4.78096,-0.669305531909529,4.79919,-0.659282141854803,4.830795,-0.642193846464078,4.85398,-0.629782306026914,4.889125,-0.61129333795794,4.931335,-0.590053309379058,4.94333,-0.584288996372848,4.966245,-0.573695260228848,4.976425,-0.569182929817822,5.01853,-0.551660054317683,5.02512,-0.549085817634743,5.050345,-0.539666157668074,5.05473,-0.538099916255107,5.07564,-0.530927245361189,5.083875,-0.528316509261553,5.088735,-0.526910188678019,5.110535,-0.521416286170721,5.121665,-0.51882236303832,5.134355,-0.515737692318398,5.144915,-0.513009308231889,5.149195,-0.511992746565576,5.163525,-0.508951022058061,5.17617,-0.506523388436399,5.18993,-0.503868290950275,5.19625,-0.502563712758656,5.2077,-0.500128695174307,5.21362,-0.499123713940082,5.226995,-0.497225575817027,5.23477,-0.496080008786789,5.24058,-0.495070136662332,5.24631,-0.493865116084912,5.26117,-0.490910986982621,5.26569,-0.490138990505955,5.27257,-0.488989281746512,5.28189,-0.487347054835035,5.29712,-0.483951661612086,5.30644,-0.481219693848093,5.32482,-0.476104889595027,5.34242,-0.471237026567814,5.34637,-0.470070911256562,5.35765,-0.466463463614385,5.38194,-0.456520461714742,5.396375,-0.449283190395521,5.404615,-0.44498457680974,5.42666,-0.43272409086357,5.438185,-0.42578598917713,5.45555,-0.414508190690924,5.473375,-0.401731285644018,5.49991,-0.379869998790832,5.52348,-0.358147711781374,5.551505,-0.330650238020061,5.587945,-0.294291410381757,5.60772,-0.275228563927944,5.63617,-0.248669793980083,5.68854,-0.194547019485514,5.71048,-0.17099040009259,5.741385,-0.138437848593305,5.79538,-0.0876455069902834,5.81876,-0.0697773073969162,5.84513,-0.0534104516780614,5.886545,-0.0308227580153775,5.96907,0.00614350533344111,6.02125,0.0241467981238249,6.04534,0.0310916021918523,6.12799,0.0483409810044351,6.17784,0.0525956308439166,6.222815,0.0526818426694061,6.294545,0.0471942439689715,6.36863,0.0368402289807309,6.43439,0.0260890333783742,6.52868,0.00824697202284826,6.653575,-0.026845539016079,6.72217,-0.0507504298940686,6.81086,-0.0854425412392186,6.99639,-0.167016130982222,7.208505,-0.263911856052784,7.388725,-0.349628269636896,7.55468,-0.438036969536236,7.88628,-0.636239829397186,7.97668,-0.694119779852327,8.29521,-0.906308710795881,8.62075,-1.13101844162626,8.81287,-1.27065447456769,8.90833,-1.34228292245029,9.24337,-1.60553085347104,9.3615,-1.70276188865167,9.75094,-2.03968974300644
"NerlensNoel",5.20887,-0.872385669089339,5.51798,-0.868414939182416,5.68059,-0.840413796952306,5.79004,-0.811495625918279,5.989455,-0.737955634666343,6.015005,-0.726586083639892,6.12591,-0.672108595704509,6.22877,-0.615708726050101,6.38501,-0.518755958579235,6.532775,-0.40944168275188,6.584835,-0.365814451985412,6.63389,-0.321922610964116,6.678205,-0.280404625821008,6.83074,-0.125755711938478,6.84447,-0.110716917156099,6.89154,-0.0574709523466876,6.89218,-0.056728076245323,6.99936,0.0764835510644942,7.07296,0.182762321995876,7.1931,0.371631718154597,7.205795,0.391842919817913,7.25427,0.468134260957362,7.25885,0.475230454576356,7.2651,0.485037873978457,7.29964,0.543381985165412,7.33656,0.610189202722379,7.366095,0.663730395988657,7.39027,0.705714843655912,7.395345,0.714176946859546,7.42243,0.762277097286603,7.45301,0.820138483393246,7.458095,0.829627777992884,7.47748,0.864314874755226,7.484995,0.876845134671858,7.49653,0.894712105119702,7.54589,0.966271951332346,7.554585,0.978281780202084,7.57538,1.00559906315073,7.585145,1.01757773970979,7.603515,1.03828505423107,7.61089,1.04594259641211,7.63031,1.06492844299553,7.641685,1.07525611035474,7.65273,1.08472360470567,7.658435,1.08939748385097,7.68087,1.10634868311256,7.71446,1.12676963276635,7.71796,1.12855359396796,7.74859,1.14184415741929,7.77582,1.15077145665437,7.77809,1.15141837088119,7.78021,1.15201087446961,7.79963,1.15630687433171,7.824175,1.15895902345228,7.87099,1.15743770328185,7.883065,1.15603973083461,7.88767,1.15543043894956,7.91012,1.15117185219766,7.912105,1.15066196033076,7.95917,1.13330769588302,7.9818,1.12217188683647,8.080505,1.06677041047995,8.11049,1.05189883616617,8.149205,1.03275793244319,8.177025,1.01720052428561,8.20651,0.999282301365839,8.35447,0.894329960991013,8.4667,0.809267937314728,8.58752,0.723545402960425,8.619135,0.700396572892437,8.670445,0.661599700277413,8.830925,0.532514058960999,9.143975,0.266311794962161,9.15576,0.256381370229776,9.328045,0.108562637579015,9.33173,0.105338039248652,9.702655,-0.23303255106539,9.774295,-0.301588770072275,9.78778,-0.314611421934246,9.97022,-0.494512430507234,9.975935,-0.500259996566002,10.33982,-0.880077210935362,10.34551,-0.886233476844318,10.380415,-0.924145395804606,10.45065,-1.00119549814,10.694265,-1.27642708249681,10.78458,-1.38162023096159,10.88751,-1.50359185813741,10.97892,-1.61377663164138,11.09911,-1.76132447297194
"NicolasBatum",5.10626333333333,-0.890004175411592,5.159416667,-0.901047884544379,5.22367,-0.91162506461637,5.264765,-0.916796820738665,5.35619,-0.923837403743546,5.38367666666667,-0.924748106750723,5.437685,-0.924976258284384,5.46202,-0.924407006288774,5.51589666666667,-0.921624243453818,5.59441,-0.913705051216269,5.62673,-0.909074266347202,5.65862333333333,-0.903695629176959,5.669356667,-0.901700015284854,5.68838,-0.897939129871588,5.70383,-0.894678982992805,5.73944,-0.886489035831057,5.78243333333333,-0.875410959870231,5.80503,-0.868982737471809,5.85302,-0.853652866095464,5.86179,-0.850638646367764,5.91226,-0.832289045100992,5.94274,-0.820568959842961,5.94783,-0.818578267047281,6.01771,-0.791403179056391,6.0204,-0.790344952532998,6.04433,-0.780802414730918,6.12966,-0.743380545127938,6.15313,-0.731666810551338,6.19434333333333,-0.709483086593513,6.35196,-0.617070449162358,6.4045,-0.582015018019785,6.42406,-0.568205016419864,6.62206,-0.39744613911282,6.684223333,-0.329188410809557,6.77238,-0.212881970762264,6.79752,-0.169881896026372,6.8814,-0.00508783643933267,6.94496,0.121080120190921,6.98065666666667,0.184180897487965,7.01423333333333,0.234561417715812,7.03438,0.264256161446262,7.06134,0.307142207219377,7.06871666666667,0.318922561698953,7.08506,0.344264479681667,7.107735,0.375963388883387,7.116715,0.387807481080334,7.13942,0.420870896390544,7.14663,0.431574564739725,7.16147,0.452633734876574,7.16411,0.456143360557135,7.17373666666667,0.468055121059659,7.177055,0.47188014353124,7.193195,0.490222943717912,7.19983,0.497598028447223,7.21797,0.517084838177328,7.239955,0.538960294181404,7.25205,0.549968341418907,7.268865,0.564709423043634,7.285355,0.578870881443543,7.31558,0.60339239247626,7.331715,0.615367029652874,7.3943,0.650411065991028,7.414115,0.656049693045283,7.43725,0.658350247015813,7.47563666666667,0.654306904466939,7.52946,0.639035476682802,7.58208,0.623070922448264,7.5955,0.619948102619933,7.670465,0.587699882126043,7.72606,0.551607271108175,7.7823,0.510988858271109,7.807146667,0.493238631114918,7.8593,0.459304090622211,7.88969333333333,0.441817589458413,7.94907,0.404084622872232,8.03917,0.339193991948723,8.12309,0.273609661867455,8.19414666666667,0.216679295162056,8.33993333333333,0.104598473420647,8.39519,0.0644567026091847,8.60603,-0.096533328933834,8.7788,-0.236131823567774,8.96462,-0.391952941588968,9.36665,-0.739551060436054,9.38437,-0.754962171176446,9.65508333333333,-0.994365858049289,9.79636,-1.1223252757328,9.98746,-1.29868244122035,10.33554,-1.62948328367751,10.5710533333333,-1.8602415000327
"PauGasol",5.310445,-1.0069622766311,5.41896,-0.991726813244321,5.46876,-0.984580694716063,5.49756,-0.980580690935336,5.533745,-0.975805602413564,5.556465,-0.972999072161128,5.56907,-0.971514893944581,5.605065,-0.967388745079422,5.627185,-0.964829446568647,5.65067,-0.961994630259591,5.659175,-0.9609216549004,5.68681,-0.95719841392567,5.690385,-0.956694648933496,5.7023,-0.95507411247612,5.713595,-0.953575745527323,5.737615,-0.950254033142591,5.738095,-0.95018307077303,5.74859,-0.948563403890766,5.76552,-0.946034508238893,5.789265,-0.942743268208559,5.80794,-0.940085715576649,5.820745,-0.93809638469192,5.837525,-0.935141678434315,5.84946,-0.933345514845821,5.85499,-0.932725935107603,5.85764,-0.932447452402766,5.870195,-0.931024262044301,5.88055,-0.929313882837691,5.881035,-0.929213615066403,5.90683,-0.925764243351486,5.926395,-0.925001364084148,5.943455,-0.924929141407579,5.981375,-0.923910371918183,5.98664,-0.923425291620587,6.025325,-0.914750767341394,6.056655,-0.902166916251032,6.139975,-0.859362424490174,6.145815,-0.855845975397322,6.228045,-0.799010280135826,6.24775,-0.783334802011036,6.29922,-0.735138336098349,6.367625,-0.656343026998523,6.455755,-0.543034220771018,6.471,-0.523313706948531,6.56892,-0.405914162698135,6.59452,-0.37724528884012,6.618025,-0.348968926392395,6.63548,-0.327128978650675,6.66785,-0.285644129076595,6.73522,-0.201305428412505,6.791175,-0.14163092194954,6.822675,-0.112472811601557,6.87474,-0.0631540238618757,6.901885,-0.0379826493457715,6.920435,-0.0213898847034374,6.983505,0.0286615672712992,7.00251,0.0410672845966655,7.01739,0.0500947911237206,7.06935,0.0799312311664939,7.101675,0.0968441640026669,7.17007,0.127194598179952,7.182805,0.131889526370619,7.19316,0.135454806347976,7.25124,0.150653368492313,7.33698,0.160880345431534,7.399005,0.162026034569724,7.44207,0.161025995525094,7.530575,0.157723382947794,7.57877,0.153733254011299,7.65779,0.137757515874043,7.670635,0.134273958625524,7.737275,0.113342425510605,7.863975,0.0670701241657283,7.917405,0.0481841535251541,7.95238,0.0355704716861125,8.152175,-0.0616023533693706,8.256765,-0.123223827189844,8.318175,-0.160675460620457,8.38071,-0.1987472433748,8.460255,-0.247984341082598,8.489175,-0.266713801620967,8.738795,-0.446196013331142,8.953115,-0.624269337760123,9.079185,-0.738582610994651,9.304235,-0.958878941191951,9.41691,-1.07681907628854,9.542175,-1.21436041203301,9.648795,-1.33682847144672,9.845235,-1.57568112853836,9.956415,-1.71857520834642
"PaulGeorge",5.22571,-0.857794924970047,5.33064,-0.849557998427406,5.392125,-0.839015483381607,5.41873,-0.833155212238365,5.53750666666667,-0.797510543784963,5.64119,-0.753867255670101,5.72367,-0.712465676996513,5.7389,-0.704241611242086,5.77935,-0.681258219495696,5.81441,-0.659792633479524,5.88156,-0.613844054323227,6.00354,-0.510898502931118,6.02666,-0.488569186563914,6.09281,-0.41997419992782,6.110805,-0.40013682922977,6.16169666666667,-0.341395843216033,6.201185,-0.293201387775453,6.30973,-0.133600697433022,6.326795,-0.103532553779959,6.335145,-0.0886391528678713,6.37592,-0.0159905794880692,6.42412,0.064092134136666,6.439325,0.087112162697891,6.472295,0.14172655498114,6.49417,0.180019959895066,6.5217,0.227331371561951,6.53862,0.25449065994609,6.551395,0.273406147889401,6.5668,0.295909699505173,6.572,0.303837246556232,6.58756,0.328210542077857,6.63818666666667,0.407062639418946,6.6475,0.420223114212517,6.66706333333333,0.445152648646505,6.682275,0.462522779266852,6.690075,0.471169368722608,6.70604,0.488287827060488,6.73347,0.515761159633871,6.74784,0.529106828958885,6.76172,0.541243683683689,6.77602,0.552628970280486,6.80493,0.572591289828642,6.81865,0.581020206671402,6.83099,0.588231657174834,6.853275,0.600800027050975,6.85629,0.60245577007032,6.8851,0.61534690907698,6.910415,0.623093206541761,6.92547666666667,0.626541583681542,6.976965,0.635000571042466,7.00782,0.640124142301162,7.02328333333333,0.64246823399741,7.0548,0.643813392069223,7.117255,0.637452106448687,7.15515,0.631318246478749,7.184575,0.627203384681376,7.20409,0.624595162099296,7.27927,0.607304241069471,7.387915,0.567827686383914,7.438075,0.546513633963506,7.482605,0.527194855832009,7.52203,0.510419978989227,7.621605,0.464404228907264,7.691585,0.426217072505094,7.783795,0.37151451311023,7.83575,0.339750798054539,7.91242333333333,0.293337509448908,7.94671,0.273230298613683,8.097,0.180373272220034,8.15017,0.145351373137175,8.207165,0.106812745999534,8.36431,-0.00334528779917458,8.52331,-0.117618093438593,8.5885,-0.164688773776771,8.770385,-0.302929380671148,8.816985,-0.339726819499633,8.85667,-0.371393976041776,9.03116666666667,-0.513034150031204,9.18703,-0.640498564449423,9.34564,-0.771631967592962,9.435425,-0.847514741210464,9.46681,-0.874302392329098,9.58703,-0.978089275490292,9.69368666666667,-1.07161584496889,9.892375,-1.24903496983143,9.983115,-1.33141256960624,10.0975,-1.43653727308526,10.160355,-1.49493191453176,10.3361266666667,-1.6606942890278,10.56179,-1.87910921046653
"PaulMillsap",5.06396,-0.759541372645152,5.116455,-0.771165651210648,5.15467,-0.778163690096047,5.19234,-0.783859778544666,5.265375,-0.791520373830134,5.30698,-0.793900050648116,5.339145,-0.794780379042486,5.37831,-0.794727254790163,5.45486,-0.790984168984983,5.51484,-0.784607772357063,5.59254,-0.771723136468128,5.643925,-0.76041439995423,5.73094,-0.736700729085671,5.78141,-0.720179984005103,5.85949,-0.690381861989742,5.900775,-0.67245250901297,6.00411,-0.620618794015065,6.0967,-0.574418784073358,6.18187,-0.534735189065359,6.232615,-0.509005262827804,6.30386,-0.466404412648839,6.35312,-0.430353529399358,6.45492,-0.331419906664221,6.52325,-0.243716579816147,6.53685,-0.224540729821953,6.593405,-0.139999643001246,6.66068,-0.0321181364988659,6.70176,0.0358960020153907,6.746445,0.118922988788231,6.77429,0.180579594380261,6.828145,0.306273920931517,6.84868,0.351943912523071,6.864505,0.384794514925561,6.89304,0.438869037016492,6.915145,0.483748952752207,6.943845,0.544141425158178,6.96756,0.592051021535667,6.9743,0.604839714918881,6.991155,0.634445084417197,7.00462,0.656523613881437,7.018775,0.681581115259532,7.03554,0.711882870869916,7.04369,0.726118340453662,7.05203,0.739923943144932,7.06633,0.760872908794896,7.0838,0.783248028106522,7.095925,0.798008762309433,7.11343,0.818034718239856,7.12139,0.82658511689681,7.14089,0.845892046223633,7.14771,0.852049272866487,7.17448,0.873067597268207,7.19414,0.885676353872938,7.20235,0.8903336155234,7.223835,0.901078877561739,7.244805,0.90991643481383,7.2571,0.914306842258684,7.27285,0.917905110464371,7.284045,0.919194819675319,7.31514,0.918590152981767,7.347855,0.914057165136411,7.38255,0.908930065609332,7.40524,0.904560613098461,7.45869,0.882229485433573,7.490215,0.863473243249497,7.5493,0.823411637086596,7.60795,0.785672097814715,7.631245,0.77291161952788,7.72737,0.714099528242914,7.85599,0.622274565509657,7.900985,0.588035122920623,7.975775,0.530208337971482,8.135115,0.410278163674563,8.29374,0.303848662638431,8.424345,0.216209261348294,8.55811,0.124434763822458,8.79903,-0.0466925009491148,8.88094,-0.106766367628049,9.05985,-0.241676532595489,9.20591,-0.355799952674748,9.47382,-0.574058613050551,9.63434,-0.70994529046839,9.798425,-0.852475843902224,9.92069,-0.960896764620063,10.097825,-1.12111524635924,10.20666,-1.22153323532702,10.389195,-1.39348747353426,10.49061,-1.49095495546949,10.72259,-1.71914991685389,11.04533,-2.04893597014324
"RamonSessions",4.75576,-0.00688967814779322,4.797025,-0.0320969003043601,4.8927,-0.0775091581311365,4.898415,-0.0796354158561008,4.918665,-0.0866295705094356,4.929765,-0.0901045647061071,4.974485,-0.101516038212802,4.981615,-0.102959722373122,5.01334,-0.108172770977744,5.05886,-0.112320653934861,5.07064,-0.112779029878537,5.076035,-0.112906903794845,5.14646,-0.110009056308233,5.1522,-0.10937710342552,5.18078,-0.105272873893797,5.19816,-0.101969083520815,5.215765,-0.0979729768870953,5.25551,-0.0864249786772629,5.27525,-0.079341790801107,5.283325,-0.0762048758648601,5.291395,-0.0729403384220953,5.30247,-0.0682608411157807,5.309265,-0.065281870427673,5.31565,-0.0623312673732577,5.31912,-0.060636107567041,5.368075,-0.0317773657158147,5.368535,-0.0314778099190848,5.401755,-0.0096313647499556,5.411145,-0.00358014809345377,5.420595,0.00253307965689042,5.42974,0.00851259505744494,5.4546,0.0251901549161135,5.52211,0.07543415156571,5.5299,0.0818682774208887,5.57501,0.122583185593391,5.610735,0.15954075590962,5.6264,0.176883904164867,5.62878,0.179571129285406,5.64238,0.195166056965543,5.76074,0.340428562867401,5.77612,0.360472424386083,5.795345,0.387865196763855,5.876205,0.519884619833607,5.92227,0.596597180393825,5.9886,0.691035326806629,6.00651,0.712481974412555,6.02569,0.735696875491854,6.05777,0.774610351127744,6.1058,0.831433287977103,6.14323,0.87290950651243,6.193675,0.922338195869833,6.2372,0.960543371413699,6.24887,0.970551271105567,6.26954,0.987896287915772,6.33312,1.03681322946699,6.348405,1.04725223270638,6.395545,1.07522489573558,6.42746,1.09031514811466,6.43506,1.09351719487453,6.44675,1.09817986974639,6.456935,1.10200065383495,6.531645,1.12481202858019,6.65958,1.15124587405535,6.675555,1.15301730427734,6.706125,1.15545575670234,6.727875,1.15647045300403,6.83982,1.15350680766126,6.868825,1.15085076226607,6.938155,1.13896940596773,7.164445,1.04843519544237,7.28166,0.982480075934248,7.28779,0.978865187402237,7.51986,0.844193777100149,7.6764,0.762907481339133,7.77328,0.70453199257602,7.85278,0.651922013037118,8.42818,0.198315358599308,8.628615,0.0354465676795596,8.652545,0.0166472139250662,8.89504,-0.162041748410652,9.07232,-0.29047295544183,9.190505,-0.377562393142555,9.242345,-0.416044475300659,9.527055,-0.629181910204195,9.90004,-0.907906748710581,10.15511,-1.09642119459671,10.163825,-1.10286260232746,10.247675,-1.16485281165451,10.52343,-1.36909954801873,11.065625,-1.77444618879179
"RobertCovington",5.132085,-0.738460188770265,5.26162,-0.842966446743099,5.334405,-0.887007439613696,5.41815333333333,-0.924417950010413,5.480455,-0.942937951233666,5.54109,-0.953255126140176,5.623125,-0.954260713062342,5.674065,-0.947382993710961,5.7616,-0.923108769892101,5.80477,-0.90571092272045,5.88487,-0.864689036120266,5.93939,-0.830715576638073,5.99545,-0.79042745466131,6.04482,-0.750474210549949,6.12126,-0.680842732810234,6.14402,-0.658379925634401,6.201055,-0.598802676303195,6.2636,-0.519420727900663,6.275015,-0.502923507610796,6.333675,-0.412588943337135,6.357715,-0.374330363151752,6.37017,-0.354561056805473,6.448435,-0.237466423672234,6.488995,-0.174197822730227,6.49329,-0.166899340228969,6.510885,-0.136746051096315,6.52924,-0.105896045498984,6.557,-0.0636113434285642,6.57586,-0.0382125171413972,6.61391,0.0181735262805689,6.6253,0.0351264689448211,6.62814,0.0392756394081371,6.6344,0.0482655575212252,6.660925,0.082759263143469,6.67052,0.0942270750599518,6.67659,0.101793225665009,6.708315,0.142481190813232,6.72144,0.158407460821618,6.72758,0.16538029101846,6.74489,0.183018356544796,6.79339,0.228761405043057,6.85454,0.278971410801977,6.85882666666667,0.282055709897432,6.865385,0.286644337503375,6.871775,0.290958277786758,6.97454,0.333351036126217,7.014185,0.338195411373475,7.03848,0.339474180827195,7.05769,0.339989008384838,7.09609666666667,0.340781161014375,7.13471,0.342959239785653,7.1468,0.343786497866383,7.20397,0.340953106003355,7.24942,0.332669363764752,7.304135,0.31869501810285,7.368985,0.301047927544914,7.417635,0.290357193608284,7.4411,0.285764126617299,7.55803333333333,0.254633135085272,7.680585,0.212031402405426,7.729475,0.193678212645359,7.78782,0.171648745143976,7.84536,0.150464653942489,7.892075,0.133014201679451,7.98270333333333,0.0960065502935585,8.010565,0.0838775888922582,8.28497,-0.0494138944660167,8.36325,-0.090414413310585,8.418695,-0.120391529681389,8.46421,-0.146012470416891,8.538885,-0.189879250095536,8.68567666666667,-0.281936710458685,8.9235,-0.443573272124996,9.098825,-0.568911780960344,9.14678,-0.604212854872998,9.18473,-0.632660341089708,9.286465,-0.710926963562347,9.30181,-0.722962367956797,9.52446333333333,-0.902875114420748,9.68257,-1.03533869187224,9.77815,-1.1179871835691,9.80628,-1.14269015260565,9.82996,-1.16361664948348,9.88918,-1.21646982022387,10.1451566666667,-1.45313295448142,10.259425,-1.56277985590168,10.333815,-1.63544151297052,10.39198,-1.69300175065539,10.41332,-1.71429010515688,10.59214,-1.89647889104462
"RodneyHood",5.21347,-0.942993749460325,5.317465,-0.978203473677581,5.44235,-0.997893246900331,5.587275,-0.989554446835724,5.676035,-0.967760219121846,5.69707,-0.960725880603672,5.85234,-0.888817589191243,5.9099,-0.853975713851568,5.9386,-0.834702888201777,6.015595,-0.776045178366354,6.112255,-0.686256622493653,6.167925,-0.62535076039765,6.276245,-0.461325093713777,6.39285,-0.228478276100674,6.48418,-0.0356594156000879,6.503545,0.00394488527583392,6.50573,0.00835860522898413,6.543055,0.0810746880252222,6.56602,0.123177053563478,6.625375,0.225017291155978,6.63531,0.241344752573097,6.653935,0.271592656965813,6.67272,0.301761927736864,6.690745,0.328632537404426,6.71896,0.364328779581358,6.729945,0.376753181978049,6.74530333333333,0.393301852770976,6.756115,0.404644257661928,6.782795,0.432894140405327,6.78598333333333,0.436201804160309,6.81287333333333,0.45370290854157,6.815515,0.454761525126036,6.84412,0.465616820369841,6.84953,0.46844846804511,6.86178333333333,0.477119386027923,6.881325,0.490795714087267,6.89384,0.497603818018738,6.903075,0.502572118061567,6.907145,0.504902035768495,6.92845,0.520577076580174,6.939665,0.53344155539054,6.9434,0.538509629802421,6.94566666666667,0.541696913979562,6.969975,0.574546365421017,6.976555,0.580736928432594,6.97719,0.581224533351401,7.008145,0.609878827082761,7.00816,0.609894379778865,7.03363,0.636208216151709,7.04051,0.64280695249438,7.067905,0.663220983018912,7.06963666666667,0.664076346210945,7.120865,0.683149749434297,7.140275,0.687774306987759,7.195715,0.693994068939823,7.262545,0.689690743768111,7.27337666666667,0.687968134741653,7.328735,0.675397798646706,7.331035,0.674689450540889,7.419735,0.63197865556575,7.475615,0.595965812527602,7.564265,0.540262876068268,7.57635333333333,0.53381588689552,7.729285,0.440480646968489,7.76504,0.415822554660071,7.88336,0.332485256609793,7.92742,0.302270517844567,7.94249,0.292205415257696,8.130765,0.168566014080644,8.159425,0.148669852429761,8.401605,-0.0289247955958549,8.412005,-0.0368414426447781,8.484145,-0.0921800813503456,8.54550333333333,-0.139689916119247,8.7977,-0.34400777103826,8.88838,-0.421050002233192,9.103955,-0.60987683208227,9.109625,-0.614930688644573,9.167495,-0.666714698084955,9.48328,-0.958650535972721,9.486755,-0.961969526666561,9.672505,-1.14257293803258,9.73527,-1.204964611035,9.74887,-1.21857111217829,9.83764333333333,-1.30813212005947,10.090265,-1.57025441900483,10.137155,-1.62012899849727,10.176075,-1.66182252146213,10.24176,-1.73280323127048,10.3312233333333,-1.83073536466536
